,News_Url,News_tags,News_author,Released_Date,News_Title,News_Contents,News_Image,News_Nationality
0,https://www.pv-magazine.com/2024/03/06/eu-approves-e350-million-renewables-production-plan-in-portugal/,"MARKETS,PORTUGAL",PATRICK JOWETT,2024-03-06,EU approves €350 million renewables production plan in Portugal,"The European Commission has approved a €350 million Portuguese grant scheme for the production of equipment for renewable energy.
The funds, which will be granted no later than Dec. 31, 2025, will take the form of direct grants. They will be fully financed through the European Commission’s Recovery and Resilience Facility.
Companies in Portugal that produce solar panels, wind turbines, heat-pumps, electrolyzers and equipment for carbon capture usage and storage will all be eligible for funding, as well as companies involved in the extraction of critical raw materials needed for their production.
The grant was approved under the EU State aid Temporary Crisis and Transition Framework, which supports measures in sectors seen as key to accelerating the green transition and reducing fuel dependencies.
A recent statement from the European Commission said that the funding “is necessary, appropriate and proportionate to accelerate the green transition and facilitate the development of certain economic activities” in Portugal.
Margrethe Vestager, executive vice-president in charge of competition policy at the European Commission, said that the funding “will provide key support to the production of strategic equipment needed for the transition towards a net-zero economy … The scheme will support these investments without unduly disturbing competition.”
According to figures from the International Renewable Energy Agency, Portugal had deployed 2,536 MW of solar by the end of 2022.
The Portuguese government has set a target for 85% of its electricity to come from renewables by the end of the decade. The country was solely powered by renewables for one weekend in November 2023. In February 2024, the nation's second solar-wind hybrid project was commissioned.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/photovoltaic-system-2698175_1280-280x280.jpg,global
1,https://www.pv-magazine.com/2024/03/06/longi-ferroglobe-sign-long-term-agreement-for-silicon-supply/,"MANUFACTURING,MARKETS,MODULES & UPSTREAM MANUFACTURING,CHINA",PATRICK JOWETT,2024-03-06,"Longi, Ferroglobe sign long-term silicon supply deal","Longi and Ferroglobe PLC, a silicon metal and ferroalloys producer, have signed a long-term supply agreement.
The deal will see Ferroglobe supply quartzite and metallurgical grade silicon (MGS) to Longi, in order to support the Chinese solar module manufacturer's strategy to expand purchases from the leading Western suppliers of silicon materials.
A joint statement said the partnership, which has been in effect since the start of the year, “reflects the two companies' shared commitment in their respective fields to operational excellence and traceability ranging from quartz to solar panels.”
Tian Ye, Longi’s vice president said “this strategic move will enable us to supply our trusted customers and partners with Longi's dependable, high-efficiency and eco-friendly solar products worldwide.”
London-based Ferroglobe PLC is a global producer of both silicon metal. It accounts for 14% of global production capacity. According to its website, it has 23 production centers on four continents and 62 furnaces. It claims to be the leading producer of ferroalloys in the European Union, with a capacity exceeding 1 million tons per year.
In October 2023, the company announced the acquisition of a high-purity quartz mine in South Carolina, as part of its long-term strategy to become fully self-sufficient in quartz, which is a critical raw material in the production of silicon metal.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2023/08/Longi-280x280.jpg,global
2,https://www.pv-magazine.com/2024/03/06/solarpower-europe-to-support-european-pv-industry-says-no-to-import-duties/,"COMMERCIAL & INDUSTRIAL PV,MARKETS,MODULES & UPSTREAM MANUFACTURING,RESIDENTIAL PV,UTILITY SCALE PV,EUROPE",SANDRA ENKHARDT,2024-03-06,"EU to support European PV industry, says no to import duties","Around 400 participants were at the recent SolarPower Europe Summit 2024 event when SolarPower Europe President Aristotelis Chantavas and the vice president of the EU Commission, Maros Sevcofic, officially launched the Mission Solar initiative in Brussels.
Walburga Hemetsberger, the CEO of SolarPower Europe, answered questions from politicians for around two hours. In recent years, the solar industry has achieved a certain level of importance in Brussels, as it represents the fastest-growing source of electricity generation in Europe.
New PV installations in the European Union hit 56 GW in 2023, as EU Energy Commissioner Kadri Simson explained on the second day of the event, which she attended for the third time this year – perhaps because new elections in the EU will be held in the fall. Simson said the solar industry has a “good story to tell,” with the growth of PV in the European Union doubling within two years. Due to expansion, 15 million cubic meters of gas imports from Russia could be saved. In addition, around 650,000 people are now employed in the solar industry in Europe. 
“I'm amazed at how much has changed,” Simson said, looking back on her first appearance three years ago. The rapid growth is partly due to EU measures such as the solar energy strategy and the REPower plan, which adjusted the framework conditions and, above all, accelerated approvals for new projects, said Simson.
However, PV manufacturers are being left out in the cold, as they are exposed to “unfair competition” from Chinese competitors. Quick help from Brussels is still not in sight, but Simson said that the European Union has done its homework. Among other things, she alluded to an agreement of EU entities on the Net-Zero Industry Act (NZIA). Now it is up to the member states to implement the regulations. The NZIA provides for a quota of 40% for domestic energy transition technologies to meet demand, including PV, said Simson.
However, it is also about finding a balance. Europe must maintain the pace of growth while also supporting manufacturers. There is still capacity to produce modules in Europe, but it remains to be seen how long existing manufacturers will stay active in the market under the current situation.
Armin Froitzheim, the CTO of Solarwatt, said that the company laid off 84 employees in February.
“And we will have to lay off more people if measures are not taken quickly,” Froitzheim added. “We are waiting for the resilience bonus for roof systems in Germany. But it keeps getting postponed.” 
The European Commission also recognizes the need to create a certain level of resilience along the PV value chain. But the European Union's measures against the Chinese industry appear to be too weak, especially with the US Inflation Reduction Act (IRA). There are many adjustments that need to be made in order to create a level playing field for European manufacturers.
Simson also discussed data, cybersecurity, and the Ecodesign Directive. But what PV manufacturers really need in order to survive and massively expand capacity are opex and capex subsidies, as the United States is currently demonstrating, as these incentives are attracting European manufacturers to the US market.
Sevcofic also promoted the introduction of resilience auctions in the member states at Solarpower Europe Summit 2024. The criteria will have to be “rebalanced,” he said. Criteria such as CO2 footprints, human rights, and sustainability should count more than just the price, he said.
Simson noted that she sent letters to all responsible officials ahead of the meeting of EU energy ministers. She said it outlined potential measures to improve the framework conditions for PV manufacturers without restricting growth.
“We agree that we need a targeted response that helps EU manufacturers without affecting the rest of the market. With this in mind, we want to promote high-quality products that meet high environmental and labor standards,” said Simson. “We want to concentrate on innovative technologies such as building-integrated photovoltaics or agri-PV.”
There is an agreement that there will be no import duties.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/Unbenannt.v1283-280x280.jpg,global
3,https://www.pv-magazine.com/2024/03/06/battery-heavyweights-reaffirm-commitment-to-solid-state-technology/,"ELECTRIC VEHICLES,TECHNOLOGY,TECHNOLOGY AND R&D,WORLD",MARIJA MAISCH,2024-03-06,Battery heavyweights reaffirm commitment to solid-state technology,"As lithium-ion batteries continue to improve in terms of both performance and cost, it is becoming increasingly difficult for alternative technologies to challenge the incumbent. However, interest in solid-state batteries, which promise better energy density and safety, has not waned, judging by recent announcements.
South Korea’s Samsung SDI is moving toward mass production of its all-solid-state battery technology with an energy density of 900 Wh/L. This week, the company is unveiling a technology roadmap at the InterBattery show in Seoul.
The document will demonstrate that every aspect of its plan for mass producing all solid-state batteries in 2027 is well on track, from development production line project launch to supply chain management, Samsung SDI said in a statement.
In December 2023, Samsung SDI established a dedicated team to promote the commercialization of its all solid-state business. Previously, it set up a pilot in its R&D Center in Suwon last year and is currently delivering proto samples.
“Our preparations for mass-producing next-generation products of various form factors such as all solid-state battery are well underway,” said Samsung SDI President and CEO Yoon-ho Choi.
Like CATL, BYD and Toyota, Samsung’s solid-state technology is based on sulfide-based solid electrolytes, which have the highest lithium ion conductivity compared to other solid state electrolytes. All solid-state batteries developed by Samsung SDI stand out for their anode-less configuration which is said to offer improved performance compared to devices featuring lithium metal anode and solid electrolyte.
Samsung’s roadmap release comes hot off the heals of the announcement of a Chinese national alliance of automakers and battery giants, including BYD, CATL, and Nio, aimed at developing all solid-state batteries.
In a bid to build a supply chain for solid-state batteries by 2030, Beijing in January set up a consortium, the China All-Solid-State Battery Collaborative Innovation Platform (CASIP), which brings together government, academia, and industry.
China already dominates the global battery market and looks determined to stay on top by boosting research and development of next-gen battery technologies, such as solid-state batteries which are particularly suited for electric mobility applications.
Among automakers, Japanese Toyota Motors has taken the lead with more the 1,000 solid-state battery patents. Last month, it said that it is preparing to mass-produce solid-state batteries by 2027 or 2028.
Nissan and Honda have previously revealed plans to establish solid-state battery manufacturing lines in-house. Meanwhile, Western automakers such as Volkswagen, Mercedes-Benz, Stellantis, BMW, and Ford are also exploring solid-state batteries through partnerships with startups.
However, the production of solid-state batteries at scale is still held back by technological challenges and high costs, with industry analysts warning of a relatively tough path toward mass production in the coming years.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2022/08/08023_Toyota_concept-280x280.jpg,global
4,https://www.pv-magazine.com/2024/03/06/france-allocates-911-5-mw-in-ground-mounted-pv-tender/,"MARKETS,UTILITY SCALE PV,FRANCE",GWÉNAËLLE DEBOUTTE,2024-03-06,France allocates 911.5 MW in ground-mounted PV tender,"From pv magazine France
The French Ministry of Ecological Transition has published the results of the fifth round of the Programmation Pluriannuelle de l'Energie PPE2 ground-mounted PV tender. It awarded 911.5 MW of total capacity to 92 projects.
The tender was open to PV projects ranging in size from 500 kW to 5 MW. The minimum carbon footprint was set at 200 kg CO2 eq/kW and the maximum at 550 kg CO2 eq/kW. The commissioning time is 30 months.
The procurement exercise concluded with an average price of €0.0819/kWh.
In the fourth tender of the series, the French authorities allocated 1.5 GW of PV capacity at an average price of €0.0824/kWh.
According to consulting firm Finergreen, 34 developers were identified among the fifth round's winners and 21 secured less than 20 MW.
The developers that secured the largest shares were EDF with 191.4 MW, Neoen with 118.9 MW, Urbasolar with 83.7 MW, CVE with 64.1 MW, BayWa re with 63.4 MW, and Générale du Solaire with 39.9 MW.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/finergreen.v1-280x280.jpg,global
5,https://www.pv-magazine.com/2024/03/06/manufacturers-responsible-for-pv-module-disposal-confirms-eu/,"MARKETS,MODULES & UPSTREAM MANUFACTURING,EUROPE",PILAR SÁNCHEZ MOLINA,2024-03-06,"Manufacturers responsible for PV module disposal, confirms EU","The European Council has adopted new modifications to European legislation on waste electrical and electronic equipment (WEEE), which includes products such as computers, refrigerators, and solar panels.
The amendments are designed to adapt the WEEE Directive to a 2022 ruling by the Court of Justice of the European Union on the partial invalidity of the directive itself. This was due to the retroactive application of extended producer responsibility to waste solar panels placed on the market between Aug. 13, 2005, and Aug. 13, 2012.
The amendments state that the costs of management and disposal of waste solar panels marketed after Aug. 13, 2012, correspond to the producer of the electrical and electronic equipment (EEE). The expanded producer responsibility for EEE that was added to the scope of the directive in 2018 should apply to electronic products placed on the market after that date.
The amendments also introduce a review clause under which the European Commission must assess the need to review the directive by no later than 2026. The European Commission adopted its proposal for specific amendments to the WEEE Directive on Feb. 7, 2023. In November 2023, the co-legislators reached a provisional political agreement after adopting negotiating positions in June and October 2023. The European Parliament formally voted on the agreement on Feb. 6, 2024.
The latest European Council vote closes the adoption procedure. The text of the amendments will now be signed by the co-legislators. It will then be published in the Official Journal of the European Union and will go into force 20 days later. Member states will have up to 18 months to transpose the amended directive into their national legal systems.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2021/09/pv-cycle-recycling-modules-1-280x280.jpg,global
6,https://www.pv-magazine.com/2024/03/06/malaysias-sand-town-solar-secures-financing-for-29-9-mw-of-solar/,"INSTALLATIONS,MARKETS,UTILITY SCALE PV,MALAYSIA",PATRICK JOWETT,2024-03-06,Malaysia’s Sand Town Solar secures financing for 29.9 MW of solar,"STS, a Malaysian PV system installer. has closed a MYR 91.5 million financing agreement with Bank Islam Malaysia Berhad for a 29.99 MW solar project.
STS, a subsidiary of renewable services provider Kumpulan Gading Kencana Sdn Bhd, will use the financing from Bank Islam to cover the solar farm's capital expenses, including the refinancing of the land and development costs.
The solar installation in Bidor, Perak, Malaysia, will supply electricity to Tenaga Nasional Bhd under the New Enhanced Dispatch Arrangement (NEDA) mechanism.
The NEDA is an initiative under Malaysia’s Energy Commission that allows merchant generators to participate and sell energy on the single buyer market, in order to enhance competition and lower electricity prices.
With the signing of the agreement, Bank Islam has become the first Islamic banking institution to provide financing to private companies under the NEDA.
“This financing will aid in Malaysia's energy transition, from power generation based on fossil fuel and coal to renewable energy sources like solar power, thus promoting the adoption of eco-friendly solutions while bolstering the economy for a more prosperous and resilient future,” said Bank Islam Group Chief Executive Officer Dato’ Mohd Muazzam Mohamed.
Malaysia has set a target of achieving net-zero emissions by 2050. The country had deployed 1,933 MW of solar by the end of 2022, according to figures from the International Renewable Energy Agency.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/solar-farm-6619504_1920-280x280.jpg,global
7,https://www.pv-magazine.com/2024/03/06/new-solar-carport-from-france/,"COMMERCIAL & INDUSTRIAL PV,MODULES & UPSTREAM MANUFACTURING,RESIDENTIAL PV,TECHNOLOGY AND R&D,FRANCE",FRANCOIS PUTHOD,2024-03-06,New solar carport from France,"From pv magazine France
France-based pergola manufacturer Heolian has developed a new solar carport solution for residential applications.
The company has been offering its new Atrium Electron carport since January. “As designers of pergolas, carports and lightweight roofs, we wanted to add photovoltaic design skills to offer a complete product, without our customers needing to look elsewhere,” Julien Brosse, the company's CEO and the product designer, told pv magazine France.
Patented in mid-December 2023, the carport consists of a structure, either self-supporting or attached to the building, made of aluminum extruded in France and 100% recyclable. Depending on the configuration chosen, the system can have four or six posts each measuring 120 mm x 120 mm, supporting 8 to 20 photovoltaic panels. The carport is also equipped with rainwater drainage.
According to the manufacturer, its installation does not require structural work and a simple declaration of work is sufficient if the surface area is less than 20 m². The assembly process has two phases: the carpentry with the assembly of the photovoltaic panels on the aluminum structure and the electrical connections. “The electrician intervenes with a quick connection,” said Brosse. “There are no screws, just a cover system with spring effects to allow it to access the MC4 cable extensions and the 220 V garland. Without any crimping to be done on-site.”
The system is equipped with 21.8%-efficient 425 W bifacial modules produced by French manufacturer Duoenergy and microinverters. The panels feature TOPCon technology and have a size of 1,722 mm x 1,134 mm x 30 mm.
Affordable at around €1,000 ($1,087) per m2, the Atrium Electron carport can also be equipped with an electric vehicle power charging station.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/ELECTRON-280x280.png,global
8,https://www.pv-magazine.com/2024/03/06/longi-launches-anti-dust-solar-module-for-ci-segment/,"MODULES & UPSTREAM MANUFACTURING,TECHNOLOGY AND R&D,CHINA",BELLA PEACOCK,2024-03-06,Longi launches anti-dust solar module for C&I segment,"From pv magazine Australia
Longi has introduced its new Hi-MO X6 Guardian C&I module at Sydney’s Smart Energy Conference.
The module for the the Australian market allows water to run freely off its surface, so dusty residue does not build up around the edges where the frame meets the glass. However, the module still has traditional framing on its longer sides, so the modules must be mounted on a vertical axis, rather than horizontally.
The module uses back contact (BC) technology, which Longi fully transitioned its Australian ranges to in 2023. BC technology has advantages for panel efficiencies, as it reduces shading losses.
The Guardian module’s maximum power output is 590 W. It is big and particularly long, measuring 2,281 mm x 1,134 mm, and weighing in at 27.2 kg.
The company plans to launch a residential module with the same self-cleaning frame concept in the third quarter or fourth quarter of this year, with dimensions of about 1,722 mm x 1,134 mm.
In terms of cost, the company said the Hi-MO X6 Guardian comes in around AUD 0.30 ($0.20)/watt.
The March edition of pv magazine, out Monday, is dedicated to energy storage and considers sodium-ion’s chances of toppling lithium-ion, takes a look at compressed air technology, and asks whether big or small is the best approach for African solar and storage.
Later this month, Longi will also launch a new Ultra Black module to the residential Australian market, with a power output of 440 W. One of the Ultra Black panel’s features is that it is fingerprint-proof, making it easier for installers to handle without marking. Representatives for the company said this does not extend to fingertips covered in sunscreen or zinc, however.
Longi is not the only company in the Australian market with an anti-dust module based on a  lowered frame design. DAH Solar has been supplying its Full Screen module in the country since October 2023 through wholesaler Austra Energy. The DAH Full Screen module has all edges of its frame lowered to prevent the accumulation of dust and water.

 
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/Longi1-scaled-e1709699239158-1536x1474-1-280x280.jpg,global
9,https://www.pv-magazine.com/2024/03/06/molson-coors-brews-beer-with-300-mw-solar-project/,"MARKETS,UTILITY SCALE PV,UNITED STATES",ANNE FISCHER,2024-03-06,Molson Coors brews beer with 300 MW solar project,"From pv magazine USA
Badger Hollow Solar Park in southwestern Wisconsin is providing renewable energy to power Molson Coors’ operations in the US state.
The 300 MW solar installation, developed by Invenergy, is the largest in Wisconsin and generates enough electricity to power the equivalent of 90,000 homes.
The Badger Hollow solar installation is co-located with hog farming operations. The project provides tax revenue from the shared leasing of the facility on farmland.
The project was developed in two 150 MW stages. The first phase came online in December 2021 and the second stage came online in January 2024. The solar park is built on 1,100 acres features a total of 830,000 bifacial solar modules on trackers.
Wisconsin Public Service owns 100 MW of the first phase, with Madison Gas and Electric (MGE) owning 50 MW of that project. MGE and We Energies, a local utility, jointly own the second phase.
“The completion of Badger Hollow is another step in our ongoing transition to greater use of cost-effective, carbon-free, renewable energy to serve all MGE electric customers,” said Jeff Keebler, MGE chairman, president and CEO. “By 2030, we expect every MGE electric customer will have 80% fewer carbon emissions from their electricity use simply by being an MGE customer as we work toward our goal of net-zero carbon electricity.”
Molson Coors is taking part in We Energies’ Energy for Tomorrow subscription program that allows companies, local governments and other users buy a share of the energy produced the facility. The program offers renewable energy certificates for energy from the facility. The company purchases electricity for its Leinenkugel’s brewery in Chippewa Falls, Wisconsin under an agreement with Xcel Energy.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine.com/wp-content/uploads/2024/03/Badger-Hollow-solar_wind-farm-in-background-1536x1024-1-280x280.jpg,global
