,News_Url,News_tags,News_author,Released_Date,News_Title,News_Contents,News_Image,News_Nationality
0,https://www.pv-magazine-india.com/2024/03/05/adani-green-switches-on-448-95-mw-of-solar-projects-at-khavda/,"UTILITY SCALE PV,GUJARAT",UMA GUPTA,2024-03-05,Adani Green switches on 448.95 MW of solar projects at Khavda,"Adani Green Energy Ltd (AGEL) announced today it has started power generation and supply from an incremental 448.95 MW of solar power projects at Khavda, Gujarat. The capacity was operationalized by its step-down arms Adani Green Energy Twenty Four A Ltd and Adani Green Energy Twenty Four B Ltd.
Adani Green Energy Twenty Four A Ltd and Adani Green Energy Twenty Four B Ltd had earlier operationalized an aggregate 551 MW of solar power projects at Khavda in February this year.
With the operationalization of the latest 448.95 MW of plants, an aggregate 1 GW of solar power projects are now operational at Khavda, Gujarat. Also, AGEL’s total operational renewable generation capacity has increased to 9,478 MW, in its journey of 45 GW capacity by 2030.
“Based on the relevant clearances, it was decided at 11.49 p.m. on March 04, 2024 to operationalize the plants and commence sale of power generated from March 05, 2024,” stated AGEL.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/Screenshot-2024-03-05-234705-280x280.png,india
1,https://www.pv-magazine-india.com/2024/03/05/matrix-gas-renewables-raises-inr-350-crore-in-pre-ipo-round/,"ELECTROLYZER,FINANCE,HYDROGEN,INDIA",UMA GUPTA,2024-03-05,Matrix Gas & Renewables raises INR 350 crore in pre-IPO round,"Matrix Gas & Renewables Ltd (Matrix), a green hydrogen infrastructure developer and natural gas aggregator company from Gensol Group, announced this week that it has raised INR 350 crore in its pre-IPO round.
Matrix stated it intends to use the proceeds to accelerate its growth initiatives towards expanding market share for the gas aggregation business, acquiring City Gas Distribution (CGD) assets, and funding the ongoing capital expenditure plan.
This capital raise will also help it expedite the setting up and commissioning of green hydrogen production plants on engineering, procurement and construction (EPC) and build-own-operate (BOO) basis along with setting up hydrogen electrolyzer manufacturing plant — both secured in consortium with Gensol Engineering Ltd.
The pre-IPO round saw participation from Gunavanth Vaid (4GCapital Venture), Sarda Group, Sunil Kumar Singhvi (Singhvi Heritage LLP), Blue Lotus Fund, NAV Capital Emerging Fund, and the promoters of the Company.
Matrix is backed by Anmol Singh Jaggi and Puneet Singh Jaggi, founders of Gensol Group (Gensol Engineering Ltd, Prescinto Technologies and BluSmart), and is led by Chirag Kotecha, who has more than 18 years of experience in the natural gas industry.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/Anmol-Singh-Jaggi-Chairman-and-Managing-Director-Matrix-Gas-and-Renewables-Ltd-280x280.jpg,india
2,https://www.pv-magazine-india.com/2024/03/05/sunpure-to-supply-pv-robotic-cleaning-solution-for-the-worlds-largest-green-hydrogen-plant/,"PV MODULE CLEANER,UTILITY SCALE PV,CHINA,INDIA,MIDDLE EAST,SAUDI ARABIA",UMA GUPTA,2024-03-05,Sunpure to supply PV robotic cleaning solution for the world’s largest green hydrogen plant,"China’s Sunpure has secured a major contract with Larsen & Toubro (L&T) to supply PV cleaning robots for the world’s largest utility-scale hydrogen plant powered entirely by renewable energy. The mega plant is located at Oxagon, in Saudi Arabia’s region of NEOM.
The NEOM Green Hydrogen Co. (NGHC)—a joint venture between ACWA Power, Air Products, and NEOM—will use renewable energy sources such as wind and solar power to produce up to 600 tonnes per day of carbon-free hydrogen by the end of 2026.
Larsen & Toubro was awarded the engineering, procurement, and construction (EPC) contract to construct a 2.2 GW AC solar PV plant, a 1.65 GW wind generation balance-of-plant, and a 400 MWh battery energy storage system under the power elements package. It will also construct three 380 kV switching stations and 306 km of 380 kV overhead lines required for the Kingdom’s Grid network.
Sunpure stated its PV cleaning solution combines water-free cleaning and module-friendly techniques with high cleaning efficiency. The solution is said to significantly reduce operational costs, alleviate O&M pressures, and lower the LCOE, ultimately enhancing the profitability of PV plants.
 
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/1706065755252-280x280.jpeg,india
3,https://www.pv-magazine-india.com/2024/03/05/partners-to-develop-540-mw-floating-wind-solar-plant-in-italy/,"FLOATING SOLAR,WORLD",MARIJA MAISCH,2024-03-05,Partners to develop 540 MW floating wind-solar plant in Italy,"From pv magazine Global
Dutch-Norwegian offshore PV specialist SolarDuck, Italian investment fund Arrow Capital, and Italian developer New Developments have signed an agreement to develop a 540 MW floating wind-solar project off the coast of Italy.
The hybrid offshore plant will be located in the Gulf of Taranto, off the coast of Corigliano-Rossano, in Calabria. It will feature 28 floating wind turbines with a cumulative capacity of 420 MWp and 120 MWp of floating PV.
The development is part of Green Arrow Infrastructure of the Future Fund (GAIF) and is currently under permitting with an estimated commercial operation date in 2028.
The project will feature SolarDuck’s elevated platform technology, which allows PV panels to be deployed in significant wave heights, while maintaining a safe working environment for access and maintenance and minimizing environmental impacts.
“With the current momentum, we believe this is a unique opportunity for the offshore renewable energy industry to help shape a favorable regulatory framework and facilitate the scaling of OFPV,” said SolarDuck CEO Koen Burgers. “This is not just important for Italy, but also for other countries in the Mediterranean.”
SolarDuck unveiled its first demonstrator project in 2021. It deployed the 64 kW system at an inshore site on the Waal (Rhine) River, near IJzendoorn, the Netherlands.
Its floating arrays hold the solar panels more than 3 meters above the surface of the water, and are able to handle coastal sea conditions and hurricane-force winds. The systems are optimized for offshore sites in estuaries and natural harbors, as well as near-shore sites.
The basic floating platforms are triangular structures measuring 16 meters x 16 meters x 16 meters. They resemble offshore floating wind platforms or floating oil platforms and can be flexibly connected together to form large plants.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/SolarDuck_LargePlant_004-280x280.jpg,india
4,https://www.pv-magazine-india.com/2024/03/05/new-tech-to-remanufacture-recycled-perovskite-solar-cells/,"MODULES & UPSTREAM MANUFACTURING,PEROVSKITE SOLAR CELLS,TECHNOLOGY AND R&D,WORLD",LIOR KAHANA,2024-03-05,New tech to remanufacture recycled perovskite solar cells,"From pv magazine Global
A group of scientists has developed a novel method for remanufacturing perovskite solar cells (PSCs) with carbon-based electrodes (CPSMs). They describe remanufacturing, as opposed to only recycling, as the combination of re-used, recycled, repaired, or replaced parts to make a new product.
“In this work, we demonstrate for the first time a remanufacturing strategy for glass-glass encapsulated perovskite solar cells,” they stated. “Our study presents a facile experimental method to remove the edge-sealant, encapsulant, back electrode, and degraded perovskite, allowing reuse of the device constituents.”
They initially researched which materials in a module are associated with high environmental impacts. The module they analyzed – which they say has high potential for commercialization – includes a fluorine-doped tin oxide (FTO) front electrode, compact and mesoporous titanium dioxide (c-TiO2 and m-TiO2, respectively), zirconium dioxide (ZrO2), and a carbon-based back electrode. The device is encapsulated with thermoplastic olefins (TPO), polyisobutylene (PIB)-based edge seal, and a glass backsheet.
“Only a small part of the global warming potential (GWP) contribution of the cell stack comes from the materials itself (5%), while the majority originates from the energy and solvents used to deposit these layers,” they said. “The main GWP reduction can be achieved by re-using or recycling the glass (front and back), which can potentially reduce the GWP of PSMs by up to 53% and 52%, respectively. The photovoltaic cell constituents (and their embedded energy) have a relatively small contribution to the overall carbon footprint.”
The academics also determined which components were worth targeting. First, they heated the cell to 120 C to 140 C, to facilitate the mechanical separation of the backsheet glass from the FTO. Then, they left the glass substrates to cool down to room temperature before the encapsulant removal step.
To dissolve the TPO and PIB encapsulant, they placed them in acetone for one hour and peeled them off. Afterward, they dipped the devices into a bath of methylamine (MA0) and ethanol to liquefy and wash out the perovskite – the part most likely to deteriorate in the shortest time.
“The removal of perovskite and carbon allows reuse of the metal oxide layers (TiO2, ZrO2) deposited on the FTO  in order to remanufacture encapsulated CPSCs,” they explained. “The layer morphology and thickness are preserved. Therefore, carbon deposition and perovskite solution infiltration, followed by the encapsulation with TPO and PIB can be performed again to complete the remanufacturing loop.”
While the recycled solar cell had a power conversion efficiency of 11.7% after the remanufacturing process, they kept 88% of the original efficiency. Given the efficiency and the resources needed for the process, that led to a reduction of 24% GWP. If the process is further optimized, and the PCE remains the same after remanufacturing, the drop in GWP can reach 33%.
Image: Fraunhofer Institute for Solar Energy Systems ISE, ACS Sustainable Resource Management, CC BY 4.0 DEED

“Note that, despite fully re-using parts constituting 62.4% of the GWP, the reduction in GWP (compared to virgin modules) due to remanufacturing is substantially lower,” the researchers said. “This is because of the additional processes required for remanufacturing. Predominantly the chemical treatment in MA0/EtOH and acetone baths, but also the temperature-assisted mechanical separation of glass substrates and annealing at 400 C result in non-negligible CO2-eq emissions.”
The researchers also determined that the CO2 footprint of electricity generated by the remanufactured systems could be lower than that of c-Si. In the conditions of Freiburg, Germany, and an annual generation of 1429.2 kWh/m2, the remanufactured system needed 10.7 years to have lower CO2 emissions per kilowatt-hour than c-Si modules. That compares with more than 16 years with the used virgin modules. If perovskite PV’s efficiency reaches the efficiency of c-Si modules, the remanufactured footprint will be lower after five years.
“Remanufacturing strategy utilizes solvents and treatments that do not decompose inorganic device constituents, such as metal oxide layers,” the academic group said. “Thus, this approach can also be applied to a broad range of n-i-p devices and some inorganic p-i-n based ones, for which we expect similar reductions in GWP.”
They presented their findings in “Remanufacturing Perovskite Solar Cells and Modules–A Holistic Case Study,” which was recently published in ACS Sustainable Resource Management. The research group included scientists from Germany’s Fraunhofer Institute for Solar Energy Systems (ISE), the University of Freiburg and the Philipps University of Marburg, Switzerland’s Solaronix, and the Swiss Federal Institute of Technology Lausanne. Researchers from Energy21 in the Netherlands, the United Kingdom’s University of Cambridge, and Morrocco’s Abdelmalek Essaadi University also participated.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/Unbenannt.v1282-280x280.jpg,india
5,https://www.pv-magazine-india.com/2024/03/05/onix-renewable-to-launch-ipo-by-the-end-of-2024/,"FINANCE,MODULES & UPSTREAM MANUFACTURING,UTILITY SCALE PV,INDIA",UMA GUPTA,2024-03-05,Onix Renewable to launch IPO by the end of 2024,"Onix Renewable Ltd is planning to launch an Initial Public Offering (IPO) this year to raise funds for its renewable energy generation projects and the expansion of its solar panel manufacturing business. Specifically, the IPO will serve to finance substantial investments in solar, wind, hybrid solar-wind, and green hydrogen projects.
The company has implemented over 500 MW of projects to date and is scaling up its solar PV module production capacity from 100 MW per year to 1.2 GW by the end of 2024.
It executed a 52 MW hybrid (wind and solar) project within a span of merely four months, encompassing everything from land acquisition to commissioning.
“This achievement underscores our agility and efficiency in delivering sustainable energy solutions,” said Divyesh Savaliya, chairman and managing director, Onix Renewable.
In January this year, during the Vibrant Gujarat Global Summit, Onix Renewable signed a Memorandum of Understanding (MoU) with the Gujarat Government, committing to invest INR 19,000 crore in renewable energy projects focusing on hybrid (solar and wind) energy.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/Onix-Renewable-Ltd-Chairman-Mr.Divyesh-Savaliya-280x280.jpg,india
6,https://www.pv-magazine-india.com/2024/03/05/guvnl-allocates-1125-mw-of-solar-capacity-at-an-average-price-of-0-032-kwh/,"UTILITY SCALE PV,GUJARAT",UMA GUPTA,2024-03-05,"GUVNL allocates 1,125 MW of solar capacity at an average price of $0.032/kWh","Gujarat Urja Vikas Nigam Ltd (GUVNL) has concluded its 1,125 MW solar tender by awarding the capacity at an average price of INR 2.65 ($0.032)/kWh. Winning developers include JSW Neo Energy, Engie, NHPC, NTPC Renewable Energy, and SJVN.
Engie secured its full bid capacity of 200 MW by quoting the lowest tariff of INR 2.62/kWh. JSW Neo Energy secured the biggest slice of 300 MW at INR 2.66/kWh. NHPC and SJVN won 200 MW each at INR 2.66/kWh. NTPC Renewable Energy secured 225 MW at INR 2.67.
The winning developers will set up the allocated PV projects in the GSECL Solar Park at Khavda, Gujarat, on a build-own-operate (BOO) basis. The power generated will be supplied to GUVNL under a 25-year power purchase agreement.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2021/08/ENGIE-200MW-Solar-Power-Plant-Raghanesda-Gujarat-1-1-280x280.png,india
7,https://www.pv-magazine-india.com/2024/03/05/rec-launches-430-w-heterojunction-solar-module-with-22-2-efficiency/,"MODULES & UPSTREAM MANUFACTURING,WORLD",EMILIANO BELLINI,2024-03-05,REC launches 430 W heterojunction solar module with 22.2% efficiency,"From pv magazine Global
Singapore-based PV module manufacturer REC has developed residential solar modules based on its Alpha heterojunction cell technology.
“Production has started at REC’s Industry 4.0 fab in Singapore and first shipments will reach the US market in May 2024,” the company said in a statement released.
The REC Alpha Pure-2 Series is available in four versions, with power ratings ranging from 400 W to 430 W, and efficiencies of 20.6% to 22.2%. They are made with 132 heterojunction, half-cut monocrystalline solar cells and have a maximum system voltage of 1,000 V.
The solar modules have open-circuit voltages ranging between 48.5 V and 49.3 V, along with short-circuit currents ranging from 10.60 A to 10.81 A. All four versions of the solar modules share dimensions of 2,237 mm × 1,246 mm × 30 mm and a weight of 21.7 kg.
These panels can operate within a temperature range of -40 C to 85 C and exhibit an operating temperature coefficient of -0.24% per degree Celsius. They feature a 4 mm solar glass with anti-reflective treatment, an IP68-rated junction box, and an anodized aluminum frame.
The manufacturer provides a 20-year linear power output guarantee and a 25-year product guarantee. Additionally, the module series qualifies for the premium REC ProTrust warranty package, offering up to 25 years of coverage for product, performance, and labor, with a guaranteed power output of at least 92% in the 25th year.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/REC20Alpha20Pure202_HJT20cell_lowrez-1200x450-1-280x280.jpg,india
8,https://www.pv-magazine-india.com/2024/03/05/single-junction-transparent-perovskite-solar-cell-achieves-record-breaking-voltage-of-1-78-v/,"MODULES & UPSTREAM MANUFACTURING,WORLD",EMILIANO BELLINI,2024-03-05,Single-junction transparent perovskite solar cell achieves record-breaking voltage of 1.78 V,"Researchers at Germany’s University of Stuttgart have fabricated a single-junction transparent perovskite solar cell based on hybrid methylamine lead chloride (MAPbCl3), a perovskite material with one of the highest energy bandgaps among all perovskites.
“Our new cell opens the door for wide bandgap perovskites solar cells, which will be crucial not just for applications such as Internet-of-Things (IoT) or solar windows, but also multijunction solar cells,” the research’s corresponding author, Michael Saliba, told pv magazine. “Single junction perovskites with wide bandgaps have not reached high voltages yet.”
The scientists explained that the application of this material in solar cells is limited by the fast crystallization kinetics and poor solubility
of its precursors, which results in incomplete film coverage with an irregular film morphology.
To overcome this issue, the research group adopted a two-step deposition method and annealing under molecular nitrogen (N2) gas inside a glovebox. “We demonstrate that the annealing atmosphere strongly influences the crystallization kinetics of MAPbCl3 without changing its bulk property,” stated co-corresponding author, Mahdi Malekshahi. ” During annealing in the N2 atmosphere, MAPbCl3 films exhibit poor surface coverage with many voids and a high root-mean-square (RMS) of around 64 nm.”
The academics built the cell with a substrate made of fluorine-doped tin oxide (FTO), an electron transport layer (ETL) based on carbon–titanium dioxide (C/TiO2), a TiO2 mesoporous layer, the MAPbCl3 absorber, a Spiro-OMeTAD hole-transporting layer (HTL), and a gold (Au) metal contact.
Tested under standard illumination conditions, the device achieved a power conversion efficiency of 0.81%, an open-circuit voltage of 1.71 V, a short-circuit current density of 0.73 mA cm−2, and a fill factor of 64.7%.
“It is noteworthy that such a high open-circuit voltage of 1.78 V is obtained for a wide-bandgap perovskite using conventional spiro-OMeTAD HTL,” the academics said, noting that the open-circuit voltage is the highest ever recorded to date for a perovskite solar cell based on MAPbCl3.
“Importantly, this is achieved with the same contacts that are used for the world-record efficiency perovskite solar cells with narrow bandgaps,” added Saliba. “Surprisingly, the conventional hole-transport layer spiro-OMeTAD, optimized for narrow bandgaps, sustains such high voltages.”
The solar cell concept was described in the paper “MAPbCl3 Light Absorber for Highest Voltage Perovskite Solar Cells,” which was recently published in ACS Publications.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2024/03/pic-transparent.v1-280x280.jpg,india
9,https://www.pv-magazine-india.com/2024/03/05/prime-minister-narendra-modi-lays-foundation-stone-of-22-mwp-floating-solar-plant-in-himachal-pradesh/,"FLOATING SOLAR,MARKETS,HIMACHAL PRADESH",UMA GUPTA,2024-03-05,Prime Minister Narendra Modi lays foundation stone for 22 MWp floating solar plant in Himachal Pradesh,"Prime Minister Narendra Modi laid the foundation stone for SJVN’s 15 MW/22 MWp floating solar project at Nangal Pond in Himachal Pradesh. The plant, purportedly North India’s largest floating solar power plant, will be executed by Hartek Solar, Power, and Renewable Infrastructure, a unit of Hartek Group, on a turnkey basis.
The project cost is estimated at INR 100 core. It is said to be India’s first downstream solar installation on the Bhakra-Nangal Dam, and is expected to save close to 6,57,795 tonnes of CO2 emissions annually and produce over 33 million units of electricity per year.
In a separate development, NTPC Green Energy Ltd (NGEL), an arm of NTPC Ltd, has signed a joint venture agreement with Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd (UPRVUNL) for the development of renewable power parks and projects in Uttar Pradesh. The RE power generated from the proposed JV shall meet the renewable generation obligation (RGO) of the UPRVUNL, stated NYPC.
This content is protected by copyright and may not be reused. If you want to cooperate with us and would like to reuse some of our content, please contact: editors@pv-magazine.com.",https://www.pv-magazine-india.com/wp-content/uploads/sites/8/2017/10/Floating_Solar_array_Thomas_Roche-280x280.jpg,india
